-2.0,2.4492935982947064e-16
-1.9999999999999996,8.0
-1.9999999999999984,24.0
-1.999999999999998,32.0
-1.9999999999999976,40.0
-1.9999999999999956,72.0
-1.9999999999999951,80.0
-0.8579246295922263,85.10935149878087
2.350912123015735,89.24615891330949
7.015721354021754,91.62299793354359
12.248575775028707,91.78744700874427
20.515680160526372,85.78104408922059
23.245376595983885,75.713385640168
32.94499642147743,72.56178811289396
37.01045344035091,76.14597060718624
38.043411974578035,81.38139142964488
41.42478563895568,91.78818948953791
44.93996366956887,96.03730980327103
54.528822482373215,101.30882954482986
60.00000000000002,101.99999999999997
65.47117751762683,101.30882954482985
70.59858083023776,99.27874696096497
75.06003633043116,96.03730980327101
80.9232433584934,86.7983738762488
81.95658802542198,81.38139142964485
82.0,75.99999999999996
82.0,69.99999999999996
82.0,63.99999999999996
82.0,51.99999999999996
82.0,45.99999999999996
82.0,39.99999999999996
82.09471703544295,26.986055062592907
82.85021196502294,21.005696899885155
84.34928721783263,15.167184270002455
86.56830148163105,9.562594004876436
93.01536434676211,-0.5963515079371875
97.14173891542293,-4.990494116227835
101.78630788996128,-8.832815729997565
106.87582364311764,-12.062720642105537
112.33002147113544,-14.629271322636153
118.06288541608694,-16.49199173417438
123.98400478891337,-17.621505663095032
129.99999999999997,-18.000000000000096
136.01599521108656,-17.621505663095032
141.937114583913,-16.491991734174402
147.6699785288645,-14.629271322636173
153.12417635688232,-12.062720642105564
158.21369211003866,-8.832815729997591
162.85826108457704,-4.990494116227869
166.98463565323786,-0.5963515079372321
170.52774042409672,4.280313841008033
173.43169851836893,9.562594004876388
175.65071278216737,15.167184270002405
177.14978803497706,21.00569689988511
177.90528296455705,26.986055062592854
178.0,31.9999999999999
178.0,37.9999999999999
178.0,43.9999999999999
178.0,49.9999999999999
178.0,55.9999999999999
178.0,61.9999999999999
178.0,67.9999999999999
178.0,73.9999999999999
178.0,79.9999999999999
178.0,85.9999999999999
178.09462358422627,91.50399880277156
179.86806489397583,96.42992153974787
183.57007846025203,100.13193510602409
188.49600119722837,101.90537641577363
193.70820393249937,101.41267819554174
198.21456527114427,98.74762352905682
201.15731783065903,94.41749463221603
202.0,87.99999999999989
202.0,81.99999999999989
202.0,75.99999999999989
202.0,69.99999999999989
202.0,63.999999999999886
202.0,57.999999999999886
202.0,51.999999999999886
202.0,45.999999999999886
202.0,39.999999999999886
202.06308238948418,28.997334131485452
207.0831927462274,20.09956250162003
207.857864376269,13.857864376268969
207.857864376269,7.857864376268969
207.857864376269,1.8578643762689686
207.857864376269,-4.142135623731031
207.857864376269,-10.142135623731031
207.857864376269,-16.142135623731033
207.857864376269,-22.142135623731033
207.857864376269,-28.142135623731033
207.857864376269,-34.14213562373103
207.857864376269,-40.14213562373103
207.21765808721617,-52.27672780582305
205.79313603147003,-58.649673137770975
203.58110491183598,-64.79382593673965
200.61644978047403,-70.61228924275034
196.9459250198049,-76.01330241368576
192.62741699796948,-80.91168824543142
187.72903116622382,-85.23019626726685
182.3280179952884,-88.900721027936
176.5095546892777,-91.86537615929794
170.36540189030907,-94.07740727893199
163.9924565583612,-95.50192933467811
157.4912238483319,-96.11647676274902
151.85786437626925,-96.14213562373101
139.85786437626925,-96.1421356237311
133.85786437626925,-96.14213562373114
127.85786437626926,-96.14213562373118
121.85786437626926,-96.14213562373122
115.85786437626926,-96.14213562373126
109.85786437626926,-96.1421356237313
103.85786437626926,-96.14213562373135
97.85786437626926,-96.14213562373139
92.7676944325198,-96.63157046077988
88.47096111079378,-99.37713365915403
84.24486968090343,-102.10588633041228
79.32705225488601,-103.1646647203745
74.4951190838072,-104.48511398430811
70.5262100932819,-107.54511741204966
65.6866751527955,-108.99244525632086
60.72794507718707,-109.66570253968634
56.30234137576903,-112.14415969872292
52.414438168636146,-115.31111660994644
36.49241164165473,-117.26220914270814
30.977362796699826,-116.02944967138941
25.66030748990003,-114.11519197170617
20.62509885969846,-111.54962503110454
11.712157415070518,-104.63603896932183
4.798571353287632,-95.72309752469401
0.31874671300257074,-85.37083358769273
-1.4680374315352254,-66.8162338159275
-1.4680374315353064,-60.816233815927504
-1.4680374315353875,-54.816233815927504
-1.4680374315354685,-48.816233815927504
-1.4680374315356306,-36.816233815927504
-1.4680374315357116,-30.816233815927504
-1.4680374315358737,-18.816233815927504
-1.468037431536198,5.183766184072498
-1.468037431536279,11.183766184072498
